queryNo|tables|conditions|subqueries|joins|paths|functions|total columns|used columns|query
1389|2|5|0|1|-1|0|66|5|select distinct user.name from tabUserRole user_role, tabUser user where user_role.role='System Manager' and user.docstatus<2 and user.enabled=1 and user_role.parent = user.name and user_role.parent not in ('Administrator', 'test@example.com') limit 1
1390|1|1|0|0|-1|0|3|1|select field, value from tabSingles where doctype='Purchase Common'
1391|1|1|0|0|-1|0|36|1|select `name` from `tabGL Entry` where `account` = 'Unsecured Loans - _TC2' order by modified desc
1392|1|3|0|0|-1|2|36|3|select sum(debit_in_account_currency) - sum(credit_in_account_currency) from `tabGL Entry` where against_voucher_type='Asset' and against_voucher='Macbook Pro 1' and account = '_Test Depreciations - _TC'
1393|1|1|0|0|-1|0|29|1|select `account_currency` from `tabAccount` where `name` = 'Office Equipments - _TC2' order by modified desc
1394|1|3|0|0|-1|0|55|3|select * from `tabSales Invoice Item` where `parenttype` = 'Sales Invoice' and `parent` = 'SINV-00018' and `parentfield` = 'items' order by idx asc
1395|1|2|0|0|-1|0|29|2|select * from `tabAccount` where lft=24 or rgt=25
1396|1|1|0|0|-1|0|82|1|select * from `tabDelivery Note` where `name` = 'DN-00027' order by modified desc
1397|1|1|0|0|-1|0|57|1|select `name` from `tabDocType` where `name` = 'Employee Leave Approver' order by modified desc
1398|1|1|0|0|-1|0|55|1|select `first_name`, `email` from `tabUser` where `email` = 'test@example.com' order by modified desc
1399|2|2|0|1|-1|0|41|3|select distinct tabUserRole.parent from tabUserRole, tabDocPerm where tabDocPerm.parent = 'Blog Post' and tabDocPerm.role = tabUserRole.role
1400|1|3|0|0|-1|0|21|3|select `name` from `tabDocShare` where `share_doctype` = 'User' and `user` = 'Bimonthly_test_employee@salary.com' and `share_name` = 'Bimonthly_test_employee@salary.com' order by modified desc
1401|1|3|0|0|-1|0|24|3|select * from `tabSales Taxes and Charges` where `parenttype` = 'Sales Order' and `parent` = 'SO-00002' and `parentfield` = 'taxes' order by idx asc
1402|1|1|0|0|-1|0|29|1|select * from `tabAccount` where `name` = 'Bank Overdraft Account - 7cQ' order by modified desc
1404|1|1|0|0|-1|0|45|1|select * from `tabCommunication` where `name` = 'f24b5ad4f9' order by modified desc
1405|1|2|0|0|-1|0|44|2|SELECT * FROM `tabCustom Field` WHERE dt = 'Shopping Cart Settings' AND docstatus < 2
1406|1|4|0|0|-1|0|52|4|select name from `tabDelivery Note Item` where parent='DN-00019' and parenttype='Delivery Note' and parentfield='items' and name not in ('e5537c73eb')
1407|1|3|0|0|-1|0|30|3|select * from `tabDocPerm` where `parenttype` = 'DocType' and `parent` = 'Tag' and `parentfield` = 'permissions' order by idx asc
1408|1|1|0|0|-1|0|55|1|select `enabled` from `tabUser` where `name` = 'test_employee_2@salary.com' order by modified desc
1409|1|2|0|0|-1|0|12|2|select `conversion_factor` from `tabUOM Conversion Detail` where `uom` = '_Test UOM' and `parent` = '_Test Serialized Item' order by modified desc
1410|1|1|0|0|-1|0|36|1|select `name` from `tabGL Entry` where `account` = 'Buildings - _TC2' order by modified desc
1411|1|1|0|0|-1|0|35|1|select `credit_limit` from `tabCustomer` where `name` = '_Test Customer' order by modified desc
1412|1|2|0|0|-1|0|36|2|select name from `tabGL Entry` where voucher_type='Delivery Note' and voucher_no='DN-00016'
1413|3|7|1|1|-1|0|56|9|select b.cost_center, ba.budget_amount, b.monthly_distribution, b.action_if_annual_budget_exceeded, b.action_if_accumulated_monthly_budget_exceeded from `tabBudget` b, `tabBudget Account` ba where b.name=ba.parent and b.fiscal_year=NULL and ba.account='_Test Write Off - _TC' and b.docstatus=1 and exists(select name from `tabCost Center` where lft<=8 and rgt>=9 and name=b.cost_center)
1415|1|1|0|0|-1|0|57|1|select * from `tabDocType` where `name` = 'Website Sidebar Item' order by modified desc
1416|1|1|0|0|-1|0|29|1|select lft, rgt from `tabAccount` where name='Loans (Liabilities) - _TC'
1417|1|1|0|0|-1|0|29|1|select `freeze_account` from `tabAccount` where `name` = '_Test Scrap Warehouse - _TC' order by modified desc
1418|1|2|0|0|-1|0|30|2|select * from `tabFile` where lft=11 or rgt=12
1419|1|1|0|0|-1|0|35|1|select `name` from `tabTask` where `name` = 'TASK00005' order by modified desc
1420|1|1|0|0|-1|0|28|1|select modified, docstatus from `tabBin` where name = 'BIN/0000027' for update
1421|1|1|0|0|-1|0|28|1|select distinct `party_type`, parenttype from `tabJournal Entry Account` where `party_type`='Role'
1422|1|2|0|0|-1|0|21|2|select * from `tabCost Center` where lft=9 or rgt=10
1423|1|1|0|0|-1|0|36|1|select modified, docstatus from `tabGL Entry` where name = 'GL0000220' for update
1424|1|2|0|0|-1|0|27|2|select name, event, method from `tabEmail Alert` where `tabEmail Alert`.document_type = 'Packed Item' and `tabEmail Alert`.enabled = 1.0 order by `tabEmail Alert`.`modified` DESC
1425|1|1|0|0|-1|0|29|1|select `report_type`, `root_type` from `tabAccount` where `name` = 'Indirect Income - WP' order by modified desc
1426|1|2|0|0|-1|0|36|2|select name from `tabGL Entry` where voucher_type='Stock Entry' and voucher_no='STE-00011'
1427|1|1|0|0|-1|0|31|1|select * from `tabWarehouse` where `name` = 'Work In Progress - CFEC' order by modified desc
1428|1|1|0|0|-1|0|29|1|select `account_currency` from `tabAccount` where `name` = 'Source of Funds (Liabilities) - _TC2' order by modified desc
1429|1|1|0|0|-1|0|27|1|select modified from `tabMaterial Request` where name = '_T-Material Request-00005'
1430|1|1|0|0|-1|0|90|1|select `customer`, `company`, `project`, `currency` from `tabSales Order` where `name` = 'SO-00026' order by modified desc
1431|1|1|0|0|-1|0|31|1|select `lft`, `rgt`, `is_group` from `tabWarehouse` where `name` = 'Test Warehouse for Merging 1 - _TC' order by modified desc
1432|1|1|0|0|-1|0|29|1|select * from `tabAccount` where `name` = '_Test Account Discount - _TC1' order by modified desc
1433|1|1|0|0|-1|0|29|1|select * from `tabAccount` where `name` = 'Investments - _TC2' order by modified desc
1434|1|1|0|0|-1|0|36|1|select modified, docstatus from `tabGL Entry` where name = 'GL0000226' for update
1435|1|1|0|0|-1|0|36|1|select `name` from `tabGL Entry` where `account` = 'Write Off - _TC2' order by modified desc
1436|1|1|0|0|-1|0|29|1|select `name` from `tabAccount` where `name` = 'Salary - _TC' order by modified desc
1437|1|1|0|0|-1|0|29|1|select `name`, `is_group`, `company` from `tabAccount` where `name` = 'Cash In Hand - 7cQ' order by modified desc
1438|1|1|0|0|-1|0|29|1|select `name` from `tabAccount` where `name` = 'Capital Equipments - WP' order by modified desc
1440|1|1|0|0|-1|0|57|1|select `module` from `tabDocType` where `name` = 'Workflow State' order by modified desc
1441|1|1|0|0|-1|0|36|1|select `name` from `tabGL Entry` where `account` = 'Electronic Equipments - 7cQ' order by modified desc
1442|1|1|0|0|-1|0|29|1|select `freeze_account` from `tabAccount` where `name` = 'Office Rent - 7cQ' order by modified desc
1443|1|1|0|0|-1|0|29|1|select * from `tabAccount` where `name` = 'Softwares - _TC2' order by modified desc
1444|1|1|0|0|-1|0|75|1|select `has_variants` from `tabItem` where `name` = '_Test PPT Item Raw B' order by modified desc
1445|1|1|0|0|-1|0|30|1|select `name` from `tabWeb Page` where `name` = 'test-web-page-4' order by modified desc
1446|1|2|0|0|-1|0|29|2|select name from `tabAccount` where lft <= 891 and rgt >= 898
1447|1|3|0|0|-1|1|36|3|select * from `tabStock Ledger Entry` where serial_no like '%ABCD00004%' and item_code='_Test Serialized Item With Series' and ifnull(is_cancelled, 'No')='No' order by posting_date desc, posting_time desc, name desc
1448|1|2|0|0|-1|0|36|2|select name from `tabGL Entry` where voucher_type='Stock Entry' and voucher_no='STE-00010'
1449|1|2|0|0|-1|0|29|2|select name from `tabAccount` where lft <= 891 and rgt >= 894
1450|1|1|0|0|-1|0|18|1|select * from `tabBlog Category` where `name` = '_Test Blog Category 1' order by modified desc
1451|1|2|0|0|-1|0|29|2|select name from `tabAccount` where lft <= 891 and rgt >= 896
1452|1|2|0|0|-1|0|29|2|select name from `tabAccount` where lft <= 891 and rgt >= 892
1453|1|2|0|0|-1|0|44|2|SELECT * FROM `tabCustom Field` WHERE dt = 'Workflow Transition' AND docstatus < 2
1454|1|1|0|0|-1|0|90|1|select `currency` from `tabSales Order` where `name` = 'SO-00013' order by modified desc
1455|1|1|0|0|-1|0|27|1|select modified from `tabMaterial Request` where name = '_T-Material Request-00006'
1456|1|2|0|0|-1|1|19|2|select sum(applicable_charges) from `tabLanded Cost Item` where docstatus = 1 and purchase_receipt_item = '1c38d0df64'
1457|1|4|0|0|-1|0|35|4|select name from `tabStock Entry Detail` where parent='STE-00003' and parenttype='Stock Entry' and parentfield='items' and name not in ('3b5263c80e')
1458|1|1|0|0|-1|0|43|1|select modified, docstatus from `tabProduction Order` where name = 'PRO-00008' for update
1459|2|9|0|1|-1|1|70|10|select 'Journal Entry' as reference_type, t1.name as reference_name, t1.remark as remarks, t2.credit_in_account_currency as amount, t2.name as reference_row, t2.reference_name as against_order from `tabJournal Entry` t1, `tabJournal Entry Account` t2 where t1.name = t2.parent and t2.account = 'Debtors - _TC' and t2.party_type = 'Customer' and t2.party = '_Test Customer' and t2.is_advance = 'Yes' and t1.docstatus = 1 and credit_in_account_currency > 0 and ( (t2.reference_type = 'Sales Order' and ifnull(t2.reference_name, '') in ('SO-00020'))) order by t1.posting_date
1460|1|1|0|0|-1|0|29|1|select * from `tabAccount` where `name` = 'Sales Expenses - _TC2' order by modified desc
1461|1|1|0|0|-1|0|28|1|select modified, docstatus from `tabBin` where name = 'BIN/0000016' for update
1462|1|2|0|0|-1|0|27|2|select name, event, method from `tabEmail Alert` where `tabEmail Alert`.document_type = 'Stock Reconciliation' and `tabEmail Alert`.enabled = 1.0 order by `tabEmail Alert`.`modified` DESC
1463|1|3|0|0|-1|0|14|3|select * from `tabEmail Alert Recipient` where `parenttype` = 'Email Alert' and `parent` = '_Test Email Alert 3' and `parentfield` = 'recipients' order by idx asc
1464|1|1|0|0|-1|0|27|1|select * from `tabItem Group` where `name` = '_Test Item Group B - 2' order by modified desc
1465|1|2|0|0|-1|0|27|2|select name, event, method from `tabEmail Alert` where `tabEmail Alert`.document_type = 'Communication' and `tabEmail Alert`.enabled = 1.0 order by `tabEmail Alert`.`modified` DESC
1466|1|1|0|0|-1|0|36|1|select `name` from `tabGL Entry` where `account` = 'Stock Received But Not Billed - _TC' order by modified desc
1467|3|7|1|1|-1|0|56|9|select b.cost_center, ba.budget_amount, b.monthly_distribution, b.action_if_annual_budget_exceeded, b.action_if_accumulated_monthly_budget_exceeded from `tabBudget` b, `tabBudget Account` ba where b.name=ba.parent and b.fiscal_year='_Test Fiscal Year 2017' and ba.account='_Test Account Cost for Goods Sold - _TC' and b.docstatus=1 and exists(select name from `tabCost Center` where lft<=10 and rgt>=11 and name=b.cost_center)
1469|1|1|0|0|-1|0|45|1|select * from `tabCommunication` where `name` = 'cfb79efa2c' order by modified desc
1470|1|1|0|0|-1|0|42|1|select modified, docstatus from `tabJournal Entry` where name = 'JV-00016' for update
1471|1|1|0|0|-1|0|29|1|select modified, docstatus from `tabSupplier` where name = '_Test Supplier' for update
1472|1|1|0|0|-1|0|29|1|select * from `tabAccount` where `name` = 'Telephone Expenses - _TC' order by modified desc
1473|1|1|0|0|-1|0|28|1|select modified, docstatus from `tabBin` where name = 'BIN/0000038' for update
1474|1|3|0|0|-1|0|46|3|select * from `tabDocField` where `parenttype` = 'DocType' and `parent` = 'Program' and `parentfield` = 'fields' order by idx asc
1475|1|1|0|0|-1|0|75|1|select `is_stock_item` from `tabItem` where `name` = '_Test Item Warehouse Group Wise Reorder' order by modified desc
1476|1|1|0|0|-1|0|15|1|select `name` from `tabEmployment Type` where `name` = 'Intern' order by modified desc
1477|1|2|0|0|-1|0|27|2|select name, event, method from `tabEmail Alert` where `tabEmail Alert`.document_type = 'Website Settings' and `tabEmail Alert`.enabled = 1.0 order by `tabEmail Alert`.`modified` DESC
1478|1|1|0|0|-1|0|34|1|select modified, docstatus from `tabEvent` where name = 'EV00008' for update
1479|1|1|0|0|-1|0|57|1|select `module`, `custom` from `tabDocType` where `name` = 'Production Order' order by modified desc
1480|1|3|0|0|-1|0|30|3|select * from `tabDocPerm` where `parenttype` = 'DocType' and `parent` = 'Warranty Claim' and `parentfield` = 'permissions' order by idx asc
1481|1|1|0|0|-1|0|34|1|select `owner` from `tabEvent` where `name` = 'EV00006' order by modified desc
1482|1|1|0|0|-1|0|21|1|select `name` from `tabCurrency` where `name` = 'EUR' order by modified desc
1483|1|1|0|0|-1|0|75|1|select `name` from `tabItem` where `name` = '_Test Regular Item' order by modified desc
1484|1|3|0|0|-1|0|11|3|select * from `tabWebsite Item Group` where `parenttype` = 'Item' and `parent` = '_Test Item Home Desktop Manufactured' and `parentfield` = 'website_item_groups' order by idx asc
1485|1|3|0|0|-1|0|12|3|select * from `tabItem Supplier` where `parenttype` = 'Item' and `parent` = '_Test Item Warehouse Group Wise Reorder' and `parentfield` = 'supplier_items' order by idx asc
1486|1|1|0|0|-1|0|25|1|select `description` from `tabToDo` where `name` = '258546aad7' order by modified desc
1487|1|2|0|0|-1|0|29|2|select name from `tabAccount` where lft <= 344 and rgt >= 365
1488|1|1|0|0|-1|0|36|1|select `name` from `tabGL Entry` where `account` = 'Stock Received But Not Billed - WP' order by modified desc
1489|1|2|0|0|-1|0|29|2|select name from `tabAccount` where lft <= 344 and rgt >= 363
1490|1|1|0|0|-1|0|57|1|select `module` from `tabDocType` where `name` = 'Leave Allocation' order by modified desc
1491|1|1|0|0|-1|0|28|1|select modified, docstatus from `tabBin` where name = 'BIN/0000005' for update
1492|2|4|0|1|-1|0|134|5|select dn_item.name, dn_item.amount, dn_item.si_detail, dn_item.parent from `tabDelivery Note Item` dn_item, `tabDelivery Note` dn where dn.name=dn_item.parent and dn_item.so_detail='e2a298d36d' and dn.docstatus=1 and dn.is_return = 0 order by dn.posting_date asc, dn.posting_time asc, dn.name asc
1493|1|2|0|0|-1|0|28|2|select `name` from `tabDesktop Icon` where `module_name` = 'Customer' and `standard` = 1 order by modified desc
1494|1|0|0|0|-1|2|55|0|select max(char_length(`parenttype`)) from `tabUser`
1495|1|1|0|0|-1|0|29|1|select `name` from `tabAccount` where `warehouse` = 'Stores - _TC1' order by modified desc
1496|1|3|0|0|-1|0|12|3|select * from `tabItem Customer Detail` where `parenttype` = 'Item' and `parent` = '_Test Variant Item-L' and `parentfield` = 'customer_items' order by idx asc
1497|1|1|0|0|-1|0|31|1|select `is_group` from `tabWarehouse` where `name` = 'Work In Progress - _TC' order by modified desc
1498|1|1|0|0|-1|0|29|1|select * from `tabAccount` where `name` = 'Unsecured Loans - _TC' order by modified desc
1499|1|3|0|0|-1|0|23|3|select * from `tabBOM Item` where `parenttype` = 'BOM' and `parent` = 'BOM-_Test PPT Item Master-001' and `parentfield` = 'items' order by idx asc
1500|1|1|0|0|-1|0|42|1|select modified, docstatus from `tabJournal Entry` where name = 'JV-00005' for update
1501|1|2|0|0|-1|0|42|2|select name from `tabOpportunity` where `tabOpportunity`.status = 'Open' and `tabOpportunity`.customer = '_Test Customer 2' order by `tabOpportunity`.`modified` DESC limit 0, 1
1502|1|2|0|0|-1|0|19|2|select `name` from `tabWorkflow` where `document_type` = 'Workflow' and `is_active` = 1 order by modified desc
1503|1|4|0|0|-1|0|26|4|select name from `tabPurchase Taxes and Charges` where parent='_T-Purchase Receipt-00003' and parenttype='Purchase Receipt' and parentfield='taxes' and name not in ('42bcb4cde8','b1f4183256','cb8db8dffe')
1504|1|4|0|0|-1|4|36|5|select *, timestamp(posting_date, posting_time) as "timestamp" from `tabStock Ledger Entry` where item_code = '_Test Item' and warehouse = '_Test Warehouse - _TC' and ifnull(is_cancelled, 'No')='No' and timestamp(posting_date, posting_time) <= timestamp('2017-02-09', '12:25:28.458615') order by timestamp(posting_date, posting_time) desc, name desc limit 1
1505|1|2|0|0|-1|0|22|2|select name from `tabTerritory` where lft<=6 and rgt>=7
1506|1|2|0|0|-1|0|44|2|SELECT * FROM `tabCustom Field` WHERE dt = 'Student Leave Application' AND docstatus < 2
1507|1|3|0|0|-1|0|11|3|select item_group from `tabWebsite Item Group` where parentfield='website_item_groups' and parenttype='Item' and parent='_Test FG Item'
1508|1|1|0|0|-1|1|41|1|select avg(purchase_rate) from `tabSerial No` where name in ('ABCD00017')
1509|1|3|0|0|-1|1|107|3|select name from `tabSales Invoice` where `tabSales Invoice`.customer = '_Test Customer USD' and ifnull(`tabSales Invoice`.docstatus, 0) < 2.0 and `tabSales Invoice`.outstanding_amount > 0.0 order by `tabSales Invoice`.docstatus asc, `tabSales Invoice`.`modified` DESC limit 0, 1
