queryNo|tables|conditions|subqueries|joins|paths|functions|total columns|used columns|query
488|1|1|0|0|3|0|45|1|select name, reference_doctype, reference_name from `tabCommunication` where `tabCommunication`.sender = 'test_sender@example.com' order by `tabCommunication`.`modified` desc
489|1|1|0|0|2|0|44|1|select `name` from `tabSalary Slip` where `name` = 'Sal Slip/_T-Employee-0001/00001' order by modified desc
490|1|1|0|0|2|0|61|1|select `docstatus` from `tabSupplier Quotation` where `name` = '_T-Supplier Quotation-00002' order by modified desc
491|1|1|0|0|3|0|18|1|select email from `tabEmail Unsubscribe` where `tabEmail Unsubscribe`.global_unsubscribe = 1.0 order by `tabEmail Unsubscribe`.`modified` DESC
492|1|0|0|0|1|2|34|0|select max(char_length(`subject`)) from `tabEvent`
493|1|1|0|0|2|0|17|1|select `name` from `tabAcademic Year` where `name` = '2014-2015' order by modified desc
494|1|1|0|0|2|0|41|1|select `purchase_rate` from `tabSerial No` where `name` = 'SN001' order by modified desc
495|1|0|0|0|0|0|36|0|select distinct voucher_type from `tabGL Entry`
496|1|2|0|0|6|0|17|2|select email from `tabEmail Group Member` where `tabEmail Group Member`.unsubscribed = 0.0 and `tabEmail Group Member`.email_group = '_Test Email Group' order by `tabEmail Group Member`.`modified` DESC
497|1|5|0|0|15|1|29|5|select name from `tabSalary Structure` where docstatus != 2 and is_active = 'Yes' and company = 'Wind Power LLC' and ifnull(salary_slip_based_on_timesheet,0) = 0 and payroll_frequency = 'Monthly'
498|1|2|0|0|6|0|55|2|select pr_detail, qty from `tabPurchase Invoice Item` where purchase_receipt=NULL and docstatus=1
499|1|2|0|0|5|0|28|2|select `reserved_qty` from `tabBin` where `warehouse` = '_Test Warehouse - _TC' and `item_code` = '_Test Item' order by modified desc
501|1|2|0|0|6|0|48|2|select `email_id`, `always_use_account_email_id_as_sender`, `name`, `send_unsubscribe_message` from `tabEmail Account` where `default_outgoing` = 1 and `enable_outgoing` = 1 order by modified desc
502|1|1|0|0|3|0|48|1|select `name`, `parent`, `parenttype`, `docstatus` from `tabStock Entry` where `purchase_order` = 'PO-00002' order by modified desc
503|1|6|0|0|12|2|45|5|select content, sender_full_name, creation, sender from `tabCommunication` where communication_type='Comment' and reference_doctype='Blog Post' and reference_name='-test-blog-post-1' and (comment_type is null or comment_type in ('Comment', 'Communication')) and modified >= DATE_SUB(NOW(),INTERVAL 1 YEAR) order by creation
504|1|1|0|0|2|0|21|1|select modified, docstatus from `tabPeriod Closing Voucher` where name = 'PCE/001' for update
505|1|1|0|0|2|0|21|1|select modified, docstatus from `tabBlogger` where name = '_Test Blogger 1' for update
506|1|2|0|0|5|0|38|2|select name, total_cost/quantity as unit_cost from `tabBOM` where is_active = 1 and name = 'BOM-_Test PPT Item Sub C-001'
507|2|5|0|1|13|0|35|6|select b.project, ba.budget_amount, b.monthly_distribution, b.action_if_annual_budget_exceeded, b.action_if_accumulated_monthly_budget_exceeded from `tabBudget` b, `tabBudget Account` ba where b.name=ba.parent and b.fiscal_year='_Test Fiscal Year 2013' and ba.account='_Test Account Cost for Goods Sold - _TC' and b.docstatus=1 and b.project='_Test Project'
508|1|1|0|0|2|0|75|1|select `default_bom` from `tabItem` where `name` = '_Test FG Item 2' order by modified desc
509|1|3|0|0|7|0|28|3|select * from `tabJournal Entry Account` where `parenttype` = 'Journal Entry' and `parent` = 'JV-00014' and `parentfield` = 'accounts' order by idx asc
510|1|4|0|0|8|0|13|4|select name from `tabProduction Order Item` where parent='PRO-00009' and parenttype='Production Order' and parentfield='required_items' and name not in ('2ee8f266a0','26b3c66662')
511|1|1|0|0|2|0|17|1|select `name` from `tabActivity Type` where `name` = '_Test Activity Type 1' order by modified desc
512|1|3|0|0|8|1|55|3|select sum(simultaneous_sessions) from `tabUser` where enabled=1 and user_type='System User' and name not in ('Guest', 'Administrator')
513|2|2|0|1|6|0|30|3|select `tabPage`.`page_name`, `tabPage`.`title`, `tabPage`.`icon`, `tabPage`.`name`, `tabPage`.`modified`, `tabPage`.`docstatus` from `tabPage` left join `tabPage Role` on (`tabPage Role`.parent = `tabPage`.name) where `tabPage Role`.role = 'System Manager' order by `tabPage`.`modified` desc
514|1|2|0|0|4|0|29|2|select name from `tabAccount` where `company` = '_Test Company' and `name` = '_Test Account Cost for Goods Sold - _TC'
515|1|1|0|0|2|0|18|1|select `depreciation_method`, `total_number_of_depreciations`, `frequency_of_depreciation` from `tabAsset Category` where `name` = 'Computers' order by modified desc
516|1|2|0|0|5|0|17|2|select name from `tabRole` where desk_access=1 and name in ('_Test Role', 'System Manager', 'Employee', 'Blogger', '_Test Role 3', '_Test Role 2', 'Website Manager') limit 1
517|1|1|0|0|3|0|55|1|select `landed_cost_voucher_amount` from `tabPurchase Invoice Item` where `parent` = 'PINV-00001' order by modified desc
518|1|0|0|0|0|0|52|0|select name from `tabCompany` limit 1
519|1|3|0|0|8|0|28|3|select name from `tabJournal Entry Account` where account = '_Test Receivable - _TC' and docstatus = 1 and parent = '_T-Journal Entry-00004'
520|1|3|0|0|7|0|36|3|select `incoming_rate` from `tabStock Ledger Entry` where `voucher_no` = 'PREC-00006' and `voucher_type` = 'Purchase Receipt' and `item_code` = '_Test Item' order by modified desc
521|1|1|0|0|2|0|23|1|select `name` from `tabStock Reconciliation` where `name` = 'SR/00015' order by modified desc
522|1|0|0|0|0|0|41|0|select distinct delivery_document_type from `tabSerial No`
523|1|0|0|0|1|2|25|0|select max(char_length(`reference_type`)) from `tabToDo`
524|1|1|0|0|2|0|61|1|select modified, docstatus from `tabSupplier Quotation` where name = '_T-Supplier Quotation-00002' for update
525|1|1|0|0|3|0|29|1|select name from `tabSupplier` where `tabSupplier`.status = 'Open' order by `tabSupplier`.`modified` desc limit 0, 100
526|1|1|0|0|2|0|16|1|select `name` from `tabModule Def` where `name` = 'core' order by modified desc
527|1|1|0|0|3|0|71|1|select `name` from `tabEmployee` where `employee_name` = 'test_employee@salary.com' order by modified desc
528|1|1|0|0|3|0|23|1|select `name`, `parent`, `parenttype`, `docstatus` from `tabStock Reconciliation` where `amended_from` = 'SR/00004' order by modified desc
529|1|0|0|0|0|0|52|0|select `tabCompany`.`name` from `tabCompany` order by `tabCompany`.`modified` desc
530|1|1|0|0|2|0|27|1|select `lft`, `rgt` from `tabItem Group` where `name` = '_Test Item Group C' order by modified desc
531|1|2|0|0|6|0|36|2|select valuation_rate from `tabStock Ledger Entry` where item_code = '_Test Item' and valuation_rate > 0 order by posting_date desc, posting_time desc, name desc limit 1
533|1|3|0|0|8|0|21|3|select `name` from `tabDocShare` where `share_doctype` = 'Event' and `everyone` = 1 and `share_name` = 'EV00033' order by modified desc
534|1|2|0|0|5|0|42|2|select name from `tabOpportunity` where `tabOpportunity`.status = 'Open' and `tabOpportunity`.customer = '_Test Lead' order by `tabOpportunity`.`modified` DESC limit 0, 1
535|1|1|0|0|2|0|69|1|select `name` from `tabQuotation` where `name` = 'QTN-00003' order by modified desc
536|3|15|2|0|43|15|66|23|select name, subject, description, starts_on, ends_on, owner, all_day, event_type, repeat_this_event, repeat_on,repeat_till, monday, tuesday, wednesday, thursday, friday, saturday, sunday from tabEvent where (( (date(starts_on) between date('2017-02-09') and date('2017-02-09')) or (date(ends_on) between date('2017-02-09') and date('2017-02-09')) or (date(starts_on) <= date('2017-02-09') and date(ends_on) >= date('2017-02-09')) ) or ( date(starts_on) <= date('2017-02-09') and repeat_this_event=1 and ifnull(repeat_till, '3000-01-01') > date('2017-02-09') )) and ifnull(send_reminder,0)=1 and (event_type='Public' or owner='test@erpnext.com' or exists(select name from `tabDocShare` where tabDocShare.share_doctype='Event' and `tabDocShare`.share_name=tabEvent.name and tabDocShare.user='test@erpnext.com') or exists(select * from `tabEvent Role` where `tabEvent Role`.parent=tabEvent.name and `tabEvent Role`.role in ('Expense Approver', 'Support Team', 'Manufacturing User', 'Website Manager', 'Purchase Manager', 'Sales User', 'Sales Manager', 'Quality Manager', 'Newsletter Manager', 'Maintenance User', 'System Manager', 'Fleet Manager', 'Maintenance Manager', 'Stock Manager', 'Purchase Master Manager', 'Knowledge Base Contributor', 'Report Manager', 'Student', 'Item Manager', 'Accounts Manager', 'Projects Manager', 'Projects User', 'Accounts User', 'Knowledge Base Editor', 'Sales Master Manager', 'Manufacturing Manager', 'Stock User', 'HR Manager', 'Leave Approver', 'HR User', 'Analytics', 'Auditor', 'Purchase User', 'Blogger', 'Instructor', 'All', 'Guest'))) order by starts_on
537|1|0|0|0|1|2|25|0|select max(char_length(`owner`)) from `tabToDo`
538|1|1|0|0|2|0|52|1|select `default_holiday_list` from `tabCompany` where `name` = '_Test Company' order by modified desc
539|1|2|0|0|6|0|30|2|select route, name, modified from `tabWeb Page` where published=1 and `route`='blog/-test-blog-category-1/-test-blog-post-1' limit 1
540|1|1|0|0|2|0|71|1|select `date_of_joining`, `relieving_date` from `tabEmployee` where `name` = 'EMP-0003' order by modified desc
541|1|1|0|0|2|0|23|1|select `name` from `tabBlog Post` where `name` = '-test-blog-post-1' order by modified desc
542|1|1|0|0|2|0|71|1|select `bank_name`, `bank_ac_no` from `tabEmployee` where `name` = 'EMP-0006' order by modified desc
543|1|6|0|0|15|0|49|6|select 'Payment Entry' as reference_type, name as reference_name, remarks, unallocated_amount as amount from `tabPayment Entry` where paid_to = 'Creditors - _TC' and party_type = 'Supplier' and party = '_Test Supplier' and payment_type = 'Pay' and docstatus = 1 and unallocated_amount > 0
544|1|1|0|0|2|0|43|1|select `docstatus` from `tabProduction Order` where `name` = 'PRO-00010' order by modified desc
545|1|0|0|0|0|0|31|0|select distinct reference_doctype from `tabPayment Request`
546|1|1|0|0|2|0|55|1|select name from `tabUser` where name >= 't' order by modified desc
547|1|2|0|0|6|0|98|2|select name from `tabPurchase Invoice` where `tabPurchase Invoice`.docstatus < 2.0 and `tabPurchase Invoice`.outstanding_amount > 0.0 order by `tabPurchase Invoice`.docstatus asc, `tabPurchase Invoice`.`modified` DESC limit 0, 100
549|1|1|0|0|3|1|28|1|select count(*) from `tabDesktop Icon` where standard=1
550|1|1|0|0|2|0|52|1|select `abbr` from `tabCompany` where `name` = 'Wind Power LLC' order by modified desc
551|1|2|0|0|6|0|39|2|select name from `tabEmail Digest` where enabled=1 and docstatus<2
552|1|3|0|0|8|0|21|3|select name from `tabPeriod Closing Voucher` where posting_date > '2017-02-09' and fiscal_year = '_Test Fiscal Year 2017' and docstatus = 1
553|1|3|0|0|7|0|12|3|select * from `tabLanded Cost Taxes and Charges` where `parenttype` = 'Stock Entry' and `parent` = '_T-Stock Entry-00003' and `parentfield` = 'additional_costs' order by idx asc
554|1|1|0|0|3|0|25|1|select item_code, qty, serial_no, batch_no from `tabPacked Item` where parent = 'DN-00019'
555|1|1|0|0|2|0|18|1|select * from `tabSales Taxes and Charges Template` where `name` = '_Test Tax 1' order by modified desc
556|1|1|0|0|4|2|27|1|select count(*) from `tabItem Group` where ifnull(parent_item_group, '')=''
557|1|1|0|0|2|0|90|1|select * from `tabSales Order` where `name` = 'SO-00035' order by modified desc
558|1|1|0|0|3|1|18|1|select name from `tabFiscal Year` where year_end_date = date_add(current_date, interval 3 day)
559|1|4|0|0|8|0|19|4|select name from `tabBOM Explosion Item` where parent='BOM-_Test PPT Item Master-001' and parenttype='BOM' and parentfield='exploded_items' and name not in ('b8e043c427','a50344f3f6','cd7733d6d7','9999c04e23')
560|1|0|0|0|1|2|25|0|select max(char_length(`sender`)) from `tabToDo`
561|1|2|0|0|8|1|61|2|select name from `tabSupplier Quotation` where `tabSupplier Quotation`.supplier = '_Test Supplier' and ifnull(`tabSupplier Quotation`.docstatus, 0) = 0.0 order by `tabSupplier Quotation`.docstatus asc, `tabSupplier Quotation`.`modified` DESC limit 0, 1
562|1|4|0|0|9|0|22|4|select name from `tabAttendance` where employee = '_T-Employee-0001' and attendance_date = '2014-02-01' and name != '_T-Attendance-00001' and docstatus = 1
563|1|1|0|0|2|0|29|1|select * from `tabAccount` where `name` = 'Stock Received But Not Billed - _TC' order by modified desc
564|1|1|0|0|3|0|15|1|select distinct `receipt_document_type`, parenttype from `tabLanded Cost Purchase Receipt` where `receipt_document_type`='Role'
565|1|2|0|0|5|0|46|2|select options from `tabDocField` where fieldtype='Table' and parent='DocType'
566|1|6|0|0|11|1|12|4|select name, parent, defkey, defvalue from tabDefaultValue where parent not in ('__default', '__global') and substr(defkey,1,1)!='_' and parenttype='User Permission' and `defkey`='Blog Post'and `defvalue`='-test-blog-post'and `parent`='test2@example.com' order by parent, defkey
567|1|1|0|0|2|0|75|1|select `is_fixed_asset`, `is_stock_item`, `disabled` from `tabItem` where `name` = 'Macbook Pro' order by modified desc
568|1|1|0|0|3|0|30|1|select * from `tabDocPerm` where `tabDocPerm`.parent = 'Sales Order' order by `tabDocPerm`.`modified` desc
569|1|4|0|0|8|0|23|4|select name from `tabBOM Item` where parent='BOM-_Test PPT Item Sub C-001' and parenttype='BOM' and parentfield='items' and name not in ('905a63e0f2','87f5d21ce5')
570|1|1|0|0|2|0|71|1|select `prefered_email` from `tabEmployee` where `name` = 'EMP-0002' order by modified desc
571|1|1|0|0|3|0|18|1|select fy.name, fy.year_start_date, fy.year_end_date from `tabFiscal Year` fy where disabled = 0 order by fy.year_start_date desc
572|1|0|0|0|0|0|71|0|select name from tabEmployee limit 1
573|1|1|0|0|2|0|17|1|select * from `tabTranslation` where `name` = 'ac684348bb' order by modified desc
574|1|3|0|0|7|0|15|3|select * from `tabItem Reorder` where `parenttype` = 'Item' and `parent` = 'Test Variant PRT' and `parentfield` = 'reorder_levels' order by idx asc
575|1|2|0|0|5|0|45|2|select `tabCommunication`.`name` from `tabCommunication` where `tabCommunication`.reference_doctype = 'Event' and `tabCommunication`.reference_name = 'EV00017' order by `tabCommunication`.`modified` desc
576|1|1|0|0|2|0|27|1|select `lft`, `rgt`, `parent_item_group` from `tabItem Group` where `name` = '_Test Item Group C - 2' order by modified desc
577|1|1|0|0|2|0|61|1|select * from `tabSupplier Quotation` where `name` = 'SQTN-00003' order by modified desc
578|1|1|0|0|2|0|69|1|select `owner` from `tabQuotation` where `name` = 'QTN-00006' order by modified desc
579|1|1|0|0|3|0|18|1|select `tabKanban Board`.`name` from `tabKanban Board` where `tabKanban Board`.reference_doctype = 'DocType' order by `tabKanban Board`.`modified` DESC
580|1|1|0|0|2|0|69|1|select `currency` from `tabQuotation` where `name` = 'QTN-00005' order by modified desc
581|2|11|0|1|26|0|61|7|select ts.name as name, tsd.from_time as from_time, tsd.to_time as to_time from `tabTimesheet Detail` tsd, `tabTimesheet` ts where tsd.`workstation`='_Test Workstation 1' and tsd.parent = ts.name and ( ('2017-02-09 12:25:52.554795' > tsd.from_time and '2017-02-09 12:25:52.554795' < tsd.to_time) or ('2017-02-09 13:25:52.554795' > tsd.from_time and '2017-02-09 13:25:52.554795' < tsd.to_time) or ('2017-02-09 12:25:52.554795' <= tsd.from_time and '2017-02-09 13:25:52.554795' >= tsd.to_time)) and tsd.name!='No Name' and ts.name!='No Name' and ts.docstatus < 2
582|1|1|0|0|3|0|34|1|select `name`, `parent`, `parenttype`, `docstatus` from `tabTimesheet` where `amended_from` = 'TS-00001' order by modified desc
583|1|1|0|0|2|0|82|1|select `name` from `tabDelivery Note` where `name` = 'DN-00012' order by modified desc
584|3|15|2|0|43|15|66|23|select name, subject, description, starts_on, ends_on, owner, all_day, event_type, repeat_this_event, repeat_on,repeat_till, monday, tuesday, wednesday, thursday, friday, saturday, sunday from tabEvent where (( (date(starts_on) between date('2017-02-09') and date('2017-02-09')) or (date(ends_on) between date('2017-02-09') and date('2017-02-09')) or (date(starts_on) <= date('2017-02-09') and date(ends_on) >= date('2017-02-09')) ) or ( date(starts_on) <= date('2017-02-09') and repeat_this_event=1 and ifnull(repeat_till, '3000-01-01') > date('2017-02-09') )) and ifnull(send_reminder,0)=1 and (event_type='Public' or owner='testdelete@example.com' or exists(select name from `tabDocShare` where tabDocShare.share_doctype='Event' and `tabDocShare`.share_name=tabEvent.name and tabDocShare.user='testdelete@example.com') or exists(select * from `tabEvent Role` where `tabEvent Role`.parent=tabEvent.name and `tabEvent Role`.role in ('_Test Role 2', 'System Manager', 'All', 'Guest'))) order by starts_on
